loan_amnt,term,int_rate,grade,sub_grade,emp_length,home_ownership,annual_inc,purpose,dti,delinq_2yrs,inq_last_6mths,open_acc,pub_rec,revol_util,total_acc,mort_acc,credit_score,loan_default
10000,60,6.752187230446385,A,A1,2 years,MORTGAGE,205690.73,home_improvement,39.7,0,1,12,0,75.3,23,4,760,0
10000,60,13.014780728670498,C,C3,1 year,MORTGAGE,87616.85,credit_card,20.39,0,0,14,2,0.3,18,3,663,0
20000,36,12.282635781238135,C,C3,2 years,RENT,33163.5,credit_card,44.42,0,5,12,2,99.8,23,1,710,0
20000,36,6.02309856430059,A,A4,2 years,MORTGAGE,69994.64,credit_card,0.93,0,0,21,0,34.5,29,3,721,0
10000,36,6.363582928863128,A,A3,5 years,RENT,,home_improvement,41.49,0,0,3,0,0.6,3,2,766,0
25000,36,9.29566239995339,B,B3,4 years,MORTGAGE,82571.22,small_business,9.88,0,2,18,0,18.0,22,4,692,0
5000,36,17.30505131617721,D,D5,< 1 year,RENT,20000.0,major_purchase,8.52,0,0,3,0,52.8,17,1,667,0
30000,36,22.883829932965217,F,F4,10+ years,MORTGAGE,83363.99,medical,21.86,0,0,26,0,94.7,26,2,589,1
20000,36,13.06810788793916,C,C4,10+ years,RENT,52881.06,major_purchase,29.35,0,5,16,0,46.1,30,1,664,0
20000,60,6.031300484431112,A,A2,4 years,RENT,99000.44,credit_card,28.1,0,0,14,0,46.0,18,2,723,0
10000,36,13.59774264189327,C,C1,10+ years,MORTGAGE,55776.69,credit_card,15.91,0,0,22,0,41.4,28,2,687,0
20000,36,18.863670542551976,E,E5,10+ years,RENT,126497.78,home_improvement,27.67,0,0,12,0,20.9,16,4,599,0
15000,36,16.484333621997997,D,D3,4 years,RENT,76381.68,major_purchase,20.3,0,1,15,0,14.1,15,3,647,0
35000,36,10.488490241892114,B,B1,8 years,RENT,104922.48,major_purchase,9.37,1,0,11,0,60.8,22,1,737,0
5000,60,7.249534015531897,A,A3,10+ years,OTHER,43025.35,credit_card,1.66,0,0,28,0,69.8,33,3,774,0
15000,60,22.859168489848905,F,F1,10+ years,MORTGAGE,41687.52,other,29.4,0,0,27,1,77.0,31,3,590,0
25000,36,18.695754530707283,E,E5,2 years,RENT,23475.32,major_purchase,26.99,0,0,22,0,71.7,32,1,634,1
20000,60,6.424293690472472,A,A3,6 years,MORTGAGE,27377.05,credit_card,22.67,0,1,21,1,2.6,35,1,770,0
20000,36,20.038207165796763,E,E4,5 years,RENT,57420.8,small_business,20.33,0,2,2,0,48.1,2,1,626,0
30000,36,5.812027821726142,A,A3,3 years,MORTGAGE,56348.56,home_improvement,22.69,0,0,28,0,85.6,28,0,732,0
15000,60,7.037927684652283,A,A1,7 years,RENT,68956.05,credit_card,5.08,3,1,28,0,8.4,36,1,769,0
5000,36,16.183573329073308,D,D4,< 1 year,MORTGAGE,35831.38,small_business,30.67,0,2,3,0,64.2,10,0,625,0
30000,36,13.774423413752103,C,C4,2 years,MORTGAGE,60001.39,debt_consolidation,38.71,1,2,22,0,56.3,23,0,681,0
5000,36,12.835205004296654,C,C2,1 year,RENT,121535.0,debt_consolidation,5.15,0,2,19,0,78.7,29,1,697,0
25000,36,21.500535016914984,F,F4,10+ years,RENT,70283.28,credit_card,34.67,0,0,17,0,43.8,19,0,594,0
10000,36,20.33372869951639,E,E2,2 years,MORTGAGE,55495.16,debt_consolidation,18.84,0,5,8,0,73.0,9,1,611,0
5000,36,6.925583999065529,A,A4,10+ years,MORTGAGE,64322.12,other,35.47,3,0,9,0,0.1,10,0,745,0
15000,36,16.425944524917252,D,D4,10+ years,MORTGAGE,114278.27,other,22.69,1,1,29,0,39.3,38,1,648,0
30000,36,20.42205773061697,E,E1,6 years,OWN,60140.9,home_improvement,9.97,0,3,21,0,17.4,30,0,635,0
5000,36,13.204774017470438,C,C2,< 1 year,OWN,39672.21,credit_card,18.49,0,1,22,0,12.4,22,0,710,0
10000,60,25.17408649087702,G,G1,9 years,MORTGAGE,39909.71,debt_consolidation,5.49,0,1,20,1,63.9,34,1,577,1
10000,36,16.22245608413717,D,D4,7 years,RENT,39086.17,small_business,0.78,0,5,17,0,79.1,20,0,639,0
5000,60,7.16943079271735,A,A2,8 years,OWN,38502.73,credit_card,1.38,0,0,12,1,89.2,19,1,726,0
5000,36,9.670564145969006,B,B4,6 years,RENT,87013.29,other,,0,0,20,0,11.5,31,0,708,0
30000,36,19.74329557819315,E,E3,4 years,MORTGAGE,150293.21,debt_consolidation,44.55,0,2,17,3,87.8,25,0,642,0
25000,36,25.872421721191138,G,G1,10+ years,MORTGAGE,42397.61,credit_card,1.78,0,0,2,1,,15,2,568,0
15000,60,6.039850850121331,A,A5,8 years,MORTGAGE,31530.14,credit_card,8.54,0,1,22,1,34.9,29,1,739,0
10000,36,7.081823556240986,A,A4,8 years,RENT,25281.09,credit_card,21.93,0,4,19,0,9.0,29,0,725,0
5000,36,17.121534741533576,D,D2,6 years,RENT,152643.25,small_business,29.02,0,2,6,1,13.6,14,2,635,0
15000,36,5.626769581241334,A,A5,< 1 year,MORTGAGE,96749.57,major_purchase,7.76,0,2,19,0,73.8,21,2,763,0
15000,36,6.944668876728144,A,A4,7 years,RENT,36004.25,debt_consolidation,9.57,0,1,8,0,38.6,12,0,760,0
30000,60,20.160762277003776,E,E5,5 years,RENT,58934.06,debt_consolidation,23.13,0,0,19,0,8.7,32,0,617,0
10000,36,19.572731817657544,E,E1,5 years,MORTGAGE,125717.06,credit_card,2.23,0,0,7,0,16.1,16,2,610,0
15000,36,18.722365851523453,E,E1,5 years,MORTGAGE,52145.17,debt_consolidation,24.01,0,2,9,0,35.2,16,0,600,0
25000,36,15.657857139005253,D,D1,10+ years,OWN,90905.99,credit_card,39.74,0,0,15,0,11.6,28,1,679,0
15000,36,8.547103669447198,B,B3,10+ years,MORTGAGE,49332.07,debt_consolidation,44.41,0,0,12,0,80.5,22,1,706,1
25000,36,21.73221671983006,F,F4,10+ years,MORTGAGE,45375.74,credit_card,24.34,0,3,24,0,84.6,31,0,606,0
25000,36,9.742429970114319,B,B5,6 years,RENT,20000.0,other,16.66,0,5,5,0,,5,0,708,1
5000,36,9.640245989264832,B,B5,9 years,RENT,42499.69,debt_consolidation,34.6,0,2,10,0,68.9,16,3,714,0
30000,36,19.51955174233548,E,E3,3 years,MORTGAGE,39274.25,debt_consolidation,40.59,3,2,16,1,18.7,23,1,629,1
15000,36,16.334502933943785,D,D4,2 years,RENT,74031.65,debt_consolidation,21.74,0,0,16,0,61.1,20,2,641,0
5000,60,22.361739514214346,F,F2,7 years,RENT,62934.25,credit_card,38.04,0,1,19,0,,23,2,617,1
25000,36,7.266482463286823,A,A1,10+ years,MORTGAGE,61002.13,credit_card,19.21,0,1,19,0,81.6,24,3,747,0
25000,36,22.65296777816066,F,F1,8 years,RENT,95942.9,debt_consolidation,20.25,0,2,14,0,36.9,15,1,606,1
5000,36,16.93007930796119,D,D1,10+ years,OWN,,home_improvement,26.0,0,0,10,2,92.0,22,1,675,0
15000,60,16.084654874555824,D,D4,5 years,RENT,52590.85,credit_card,19.45,0,3,25,0,56.9,34,1,643,0
30000,36,22.880902785927013,F,F3,5 years,MORTGAGE,26852.92,debt_consolidation,11.31,0,4,22,1,26.9,31,0,574,0
20000,36,10.222445947878905,B,B4,10+ years,RENT,25567.09,debt_consolidation,39.34,0,1,20,0,2.7,34,0,739,0
20000,36,17.395548247708142,D,D1,7 years,MORTGAGE,45508.41,home_improvement,42.95,0,1,7,1,60.4,17,4,667,0
20000,36,16.73811299997371,D,D5,2 years,MORTGAGE,54884.51,credit_card,24.52,3,2,21,0,90.7,28,0,668,0
20000,36,19.165951310632543,E,E4,< 1 year,RENT,73233.72,credit_card,35.5,0,2,18,0,6.3,26,0,647,0
20000,60,21.904310489327266,F,F5,3 years,RENT,70375.4,home_improvement,10.23,0,1,20,0,58.0,31,2,561,0
5000,36,16.154731848901253,D,D4,< 1 year,MORTGAGE,32994.69,major_purchase,31.22,0,0,5,0,41.2,18,3,677,0
15000,36,6.201862155912526,A,A2,10+ years,MORTGAGE,48135.98,debt_consolidation,13.87,0,0,3,0,49.5,13,1,727,0
20000,60,9.351148128558872,B,B4,2 years,OTHER,128314.56,home_improvement,,3,3,27,1,51.0,39,0,688,0
25000,60,22.87000921432604,F,F4,2 years,RENT,142677.98,home_improvement,,1,1,6,0,39.3,9,0,573,0
25000,60,24.994940910851554,G,G1,9 years,RENT,45065.01,debt_consolidation,1.38,0,0,16,0,50.4,22,1,536,1
20000,36,24.80874598763352,G,G1,10+ years,MORTGAGE,57280.21,debt_consolidation,13.12,0,1,28,1,33.8,33,3,535,0
20000,36,6.778746003388946,A,A4,2 years,RENT,31641.64,major_purchase,10.08,0,3,29,0,49.9,29,2,727,0
15000,36,9.072688664133517,B,B1,2 years,MORTGAGE,100345.18,debt_consolidation,22.35,1,0,13,0,44.8,15,2,709,0
30000,60,15.517612733026592,D,D1,4 years,MORTGAGE,217425.19,debt_consolidation,22.32,3,0,28,1,,28,1,642,0
30000,36,16.959788608543807,D,D1,5 years,RENT,39296.9,debt_consolidation,30.65,0,2,13,0,65.1,25,1,640,0
30000,36,6.164905981535307,A,A4,< 1 year,MORTGAGE,109724.97,major_purchase,5.47,0,3,27,0,33.5,41,0,730,0
30000,60,15.974966802011647,D,D5,< 1 year,RENT,84285.87,major_purchase,19.85,1,4,13,0,77.2,19,2,679,0
30000,60,6.570054283452923,A,A3,< 1 year,RENT,48987.47,major_purchase,2.02,0,0,24,0,26.3,24,1,740,0
10000,60,12.322197750821452,C,C1,10+ years,RENT,35680.19,debt_consolidation,36.04,1,1,8,0,98.6,19,1,678,1
20000,36,9.055944206770526,B,B3,8 years,MORTGAGE,239674.06,medical,40.18,1,0,18,1,94.7,32,2,688,0
20000,60,6.524598326214799,A,A3,10+ years,MORTGAGE,85792.6,medical,44.58,2,1,24,0,,33,0,732,0
15000,60,7.448778393153043,A,A3,9 years,MORTGAGE,96294.42,credit_card,23.37,4,0,20,0,5.1,27,1,734,0
30000,60,21.48784075564466,F,F3,10+ years,MORTGAGE,47717.73,other,38.2,1,2,21,0,10.6,30,0,619,1
15000,60,16.43407088247807,D,D3,4 years,RENT,,debt_consolidation,20.66,2,2,19,1,81.3,33,0,630,1
10000,36,22.056032938731228,F,F2,10+ years,MORTGAGE,26106.13,credit_card,9.14,0,3,19,0,17.9,33,2,591,1
10000,60,13.425816945327451,C,C5,10+ years,MORTGAGE,,debt_consolidation,37.75,2,3,14,0,83.7,27,0,683,1
10000,60,13.0440042234543,C,C3,6 years,MORTGAGE,43272.83,major_purchase,2.09,0,0,2,0,74.6,13,0,654,0
15000,36,9.966805302472483,B,B2,10+ years,MORTGAGE,29263.29,debt_consolidation,26.73,4,1,10,0,13.8,11,0,701,0
10000,60,17.228420353274124,D,D1,10+ years,RENT,32436.54,debt_consolidation,42.14,0,0,19,2,48.5,27,1,624,0
5000,60,9.065570148267353,B,B4,9 years,RENT,230122.11,credit_card,12.21,0,1,20,0,68.2,32,1,690,0
15000,60,17.17132200965126,D,D2,< 1 year,RENT,45320.41,debt_consolidation,11.36,0,0,24,0,43.7,25,2,661,1
20000,36,19.025459708105128,E,E2,10+ years,MORTGAGE,67570.2,home_improvement,,0,0,21,0,35.6,32,4,624,0
20000,60,20.118698909502353,E,E3,1 year,RENT,26450.2,other,22.65,0,0,7,0,95.8,13,2,620,1
5000,36,9.773308600043174,B,B3,10+ years,RENT,48365.93,debt_consolidation,28.67,0,0,29,0,43.0,42,0,693,0
35000,60,13.13706830199695,C,C5,10+ years,RENT,23805.87,credit_card,22.97,0,3,15,0,3.9,16,0,688,0
10000,60,9.42786482054955,B,B3,3 years,RENT,67717.64,debt_consolidation,15.22,1,0,28,0,68.0,32,2,735,0
20000,60,6.590850519398391,A,A4,7 years,RENT,31372.51,home_improvement,,0,2,25,0,3.4,28,2,771,0
30000,36,15.96915810533722,D,D4,10+ years,MORTGAGE,87455.47,credit_card,37.52,1,0,16,0,59.8,23,3,630,0
30000,60,12.996132536170952,C,C5,3 years,MORTGAGE,20000.0,debt_consolidation,42.48,0,4,2,0,85.1,13,0,691,0
20000,60,16.71701239312484,D,D1,9 years,MORTGAGE,,medical,14.66,0,1,16,1,49.8,18,0,634,0
10000,60,6.26313259143774,A,A2,3 years,RENT,109758.66,major_purchase,28.67,4,3,18,3,52.6,21,3,772,0
25000,60,24.763674018584183,G,G4,6 years,RENT,135923.69,debt_consolidation,37.11,0,2,25,1,67.0,34,3,558,1
20000,36,24.69484056059517,G,G1,10+ years,OWN,54371.04,home_improvement,28.53,0,1,6,0,82.5,14,0,575,1
25000,36,13.635803714451367,C,C3,5 years,MORTGAGE,42916.02,major_purchase,,0,0,18,0,56.4,29,2,682,1
15000,60,19.26888388126057,E,E3,< 1 year,MORTGAGE,58098.48,debt_consolidation,29.88,0,0,29,1,44.4,29,1,631,0
30000,60,9.6606527623732,B,B5,6 years,MORTGAGE,185571.9,credit_card,11.11,0,1,16,0,30.1,20,0,737,0
30000,36,17.444424248424493,D,D5,3 years,MORTGAGE,46116.84,home_improvement,27.14,0,1,15,0,37.5,20,2,628,1
25000,36,18.56018878958529,E,E1,10+ years,RENT,54288.83,major_purchase,25.14,0,1,3,0,90.7,12,0,645,1
35000,36,18.93980602712969,E,E2,10+ years,RENT,28803.82,medical,15.24,1,0,10,0,82.8,11,1,619,0
15000,36,20.350451379246316,E,E4,10+ years,MORTGAGE,36076.38,debt_consolidation,3.66,0,4,6,0,7.3,10,0,598,1
10000,36,13.433410950088728,C,C1,8 years,MORTGAGE,70570.25,small_business,37.45,0,2,24,0,68.0,31,0,676,0
20000,60,19.25291724442015,E,E3,10+ years,RENT,92583.59,debt_consolidation,35.65,0,5,15,0,,17,0,593,1
20000,36,15.679538951461726,D,D5,3 years,RENT,64954.08,home_improvement,1.28,0,0,25,0,19.0,33,0,652,0
15000,60,6.527868974710677,A,A5,1 year,MORTGAGE,89179.65,debt_consolidation,32.64,0,0,8,1,69.3,9,4,748,0
10000,36,7.067740380576962,A,A5,8 years,MORTGAGE,29723.57,home_improvement,29.51,0,4,27,0,19.2,27,0,743,0
20000,36,19.345779838473188,E,E1,7 years,OTHER,28007.57,credit_card,16.38,4,2,26,0,34.3,40,0,617,0
10000,36,17.187961666324483,D,D1,4 years,OWN,87259.92,debt_consolidation,35.54,4,2,16,0,78.6,19,1,657,1
25000,36,12.580976129186764,C,C1,< 1 year,OWN,40713.07,debt_consolidation,37.3,1,0,28,0,0.9,36,1,700,1
30000,60,21.99032151817177,F,F4,4 years,MORTGAGE,26776.7,debt_consolidation,38.75,1,1,7,1,29.2,21,2,583,1
10000,36,15.680367434105099,D,D1,2 years,MORTGAGE,61187.76,debt_consolidation,3.47,0,2,17,0,14.2,17,0,621,0
25000,36,9.551141404916642,B,B3,2 years,MORTGAGE,57040.15,debt_consolidation,17.0,0,1,28,0,56.4,31,0,714,0
10000,36,13.722111970268191,C,C5,10+ years,RENT,48343.65,debt_consolidation,1.36,0,5,17,0,80.8,30,1,707,1
20000,36,15.804404729011074,D,D3,6 years,RENT,140393.56,home_improvement,32.87,3,2,20,0,64.3,33,4,644,0
30000,60,16.71913431609319,D,D5,6 years,RENT,166840.6,other,18.98,0,0,22,0,62.6,22,0,627,1
5000,36,12.628517048543536,C,C3,1 year,MORTGAGE,96362.14,credit_card,33.72,0,1,3,0,27.2,4,1,705,0
5000,36,12.70683048450653,C,C2,10+ years,RENT,70101.33,debt_consolidation,35.73,0,1,14,0,93.6,18,0,675,0
35000,60,15.517164614366175,D,D5,4 years,MORTGAGE,124002.54,other,2.98,3,0,3,1,77.0,12,1,642,0
10000,36,16.565983626828743,D,D3,7 years,MORTGAGE,59555.93,credit_card,42.47,0,3,29,0,94.4,36,1,638,0
15000,36,20.47065794503252,E,E1,< 1 year,MORTGAGE,48230.44,other,22.37,2,0,28,1,84.6,41,1,634,1
15000,36,5.7937266819327204,A,A4,6 years,MORTGAGE,38170.98,other,43.52,0,1,25,0,93.5,35,0,728,0
5000,60,15.96850865261456,D,D4,1 year,RENT,33882.64,debt_consolidation,6.13,1,0,10,0,92.6,11,0,657,0
10000,36,12.452600809982473,C,C5,5 years,MORTGAGE,94543.3,debt_consolidation,15.78,0,5,26,0,53.4,33,0,671,0
25000,36,6.624262441885913,A,A1,10+ years,RENT,22001.89,major_purchase,20.62,0,4,12,0,57.2,13,0,743,0
20000,36,15.879816276636781,D,D1,< 1 year,RENT,37927.29,other,42.3,0,2,25,0,9.0,27,2,633,0
15000,36,17.40330897551145,D,D4,4 years,MORTGAGE,43817.03,debt_consolidation,4.73,0,0,13,1,9.2,15,2,669,0
25000,36,13.392647283076657,C,C4,3 years,RENT,23285.03,credit_card,24.66,0,0,21,0,,24,0,677,1
15000,60,19.7505923315748,E,E4,2 years,MORTGAGE,42837.01,home_improvement,5.98,1,1,7,0,59.6,12,0,646,0
15000,36,8.507944515225077,B,B2,4 years,OWN,57311.04,credit_card,10.06,0,2,20,0,32.6,20,1,730,0
35000,36,9.441162949852977,B,B4,10+ years,RENT,100343.94,credit_card,27.34,1,0,28,0,71.2,39,0,726,0
25000,36,10.118870310236074,B,B3,5 years,RENT,39990.03,other,12.62,0,0,15,0,56.8,22,0,707,0
20000,60,13.013987890776352,C,C5,7 years,RENT,57550.27,debt_consolidation,12.9,0,0,20,0,38.0,22,2,707,0
20000,60,16.97655710151939,D,D2,10+ years,MORTGAGE,22102.78,medical,30.15,0,0,11,0,59.4,24,1,655,1
30000,36,19.864115430310154,E,E4,1 year,OWN,26110.87,credit_card,36.37,1,0,27,1,35.9,29,2,616,0
20000,60,17.358935967629712,D,D1,4 years,OTHER,20000.0,major_purchase,1.53,0,1,25,0,87.0,31,2,641,0
15000,36,6.233289804720388,A,A4,< 1 year,OTHER,97472.91,medical,10.1,0,1,4,0,32.1,13,2,775,0
15000,60,10.15073372378929,B,B4,1 year,RENT,44501.72,credit_card,23.7,2,3,8,0,81.2,9,0,695,0
10000,36,6.020861906234553,A,A2,3 years,RENT,61856.67,debt_consolidation,40.92,1,4,3,0,31.1,6,1,773,0
35000,60,16.615063653326033,D,D1,7 years,RENT,74168.78,debt_consolidation,16.69,0,1,6,0,1.6,19,2,633,0
20000,36,9.735887962488848,B,B5,5 years,OWN,87999.3,other,13.0,1,0,25,0,50.7,27,0,726,0
15000,60,12.885435802285102,C,C1,2 years,RENT,180450.46,home_improvement,4.23,0,0,17,0,59.3,24,2,667,0
15000,60,18.704730944561355,E,E3,< 1 year,RENT,52849.44,credit_card,9.43,0,4,6,2,26.9,17,1,640,1
30000,36,16.368404972961,D,D1,5 years,RENT,35350.79,credit_card,22.37,1,0,10,0,3.6,15,2,670,0
15000,36,8.893971081876202,B,B3,< 1 year,MORTGAGE,82372.57,debt_consolidation,13.22,2,0,13,1,51.0,22,3,724,1
25000,60,9.474628289481235,B,B5,2 years,RENT,223627.56,debt_consolidation,26.72,0,0,25,0,57.4,35,2,740,0
30000,60,15.541247590147456,D,D3,< 1 year,RENT,,credit_card,13.58,0,1,26,0,10.0,34,2,651,0
30000,36,12.96683189757068,C,C2,7 years,OWN,33624.57,credit_card,10.73,0,1,6,0,38.5,10,0,701,0
15000,36,6.2546576885441905,A,A2,2 years,OWN,20000.0,debt_consolidation,29.0,0,0,5,0,51.9,12,2,753,0
25000,36,18.527017445543123,E,E1,4 years,OWN,20000.0,debt_consolidation,32.67,0,0,19,0,57.1,21,3,592,0
15000,36,13.245517638129899,C,C3,2 years,RENT,126959.95,debt_consolidation,41.38,0,1,23,1,66.8,36,0,675,0
35000,36,12.62600715061841,C,C1,10+ years,RENT,48819.56,debt_consolidation,25.45,0,2,14,2,11.9,19,2,651,0
5000,36,9.664747694691401,B,B2,7 years,RENT,27373.73,debt_consolidation,42.64,0,1,3,0,,16,1,720,0
20000,36,10.271836437019589,B,B1,5 years,MORTGAGE,54275.26,small_business,9.74,0,1,22,0,56.6,27,1,689,0
20000,60,10.22881944720584,B,B2,10+ years,OWN,258016.43,debt_consolidation,23.79,1,1,8,0,20.8,14,2,699,0
30000,36,9.507139175628891,B,B1,10+ years,MORTGAGE,54312.75,debt_consolidation,20.77,0,3,7,0,32.5,17,0,733,0
10000,60,12.942519050172137,C,C5,9 years,MORTGAGE,170897.28,other,31.18,0,0,18,0,0.0,18,1,695,0
5000,60,13.066615011033287,C,C4,6 years,RENT,30879.32,credit_card,10.42,0,0,24,0,82.8,35,0,670,0
30000,36,19.280643988692994,E,E5,6 years,RENT,130115.33,debt_consolidation,5.86,0,5,19,0,79.5,29,0,620,0
15000,60,21.590191908917337,F,F4,10+ years,MORTGAGE,38690.73,other,19.74,0,1,10,1,66.4,20,3,595,1
15000,36,8.815268725279616,B,B3,1 year,RENT,34139.94,major_purchase,30.64,0,1,13,3,17.1,15,3,701,0
10000,60,7.330180169874295,A,A1,6 years,RENT,30830.49,debt_consolidation,32.31,0,2,8,0,73.1,22,1,765,0
30000,60,18.623284451364597,E,E5,10+ years,RENT,44606.57,debt_consolidation,30.33,0,1,28,2,2.5,41,0,598,1
20000,36,24.690228376725344,G,G5,10+ years,RENT,,medical,29.15,0,2,5,0,82.0,7,1,556,1
25000,60,18.83288049726803,E,E3,5 years,RENT,40577.96,credit_card,7.2,0,1,26,0,28.2,26,0,605,0
30000,36,5.621068186491661,A,A2,10+ years,RENT,102928.93,debt_consolidation,35.62,3,3,19,0,29.3,23,1,761,0
30000,60,8.84550168150297,B,B2,1 year,MORTGAGE,35227.52,home_improvement,25.21,0,0,9,0,78.3,17,1,719,0
15000,36,6.411930848785036,A,A2,10+ years,RENT,51573.42,other,3.07,0,3,4,0,64.7,13,2,769,0
10000,60,19.617894594981795,E,E5,6 years,RENT,39401.01,debt_consolidation,11.48,0,0,28,0,30.5,40,3,612,0
20000,60,13.788728851712227,C,C1,10+ years,MORTGAGE,160677.75,debt_consolidation,11.97,0,2,14,1,40.6,22,1,664,0
20000,60,13.367677331820206,C,C4,6 years,MORTGAGE,73903.54,other,5.98,0,1,14,0,1.3,14,0,652,0
5000,60,13.603926405214684,C,C4,7 years,RENT,64249.47,debt_consolidation,6.35,0,0,24,0,80.9,37,0,702,0
30000,36,9.606605656291338,B,B4,4 years,RENT,45829.28,home_improvement,40.11,4,0,6,0,12.1,9,1,700,0
15000,36,15.902532530254483,D,D1,2 years,OTHER,38187.65,other,20.24,0,3,15,1,3.8,28,1,666,0
15000,60,7.199710365653024,A,A3,6 years,MORTGAGE,29615.28,debt_consolidation,18.64,1,0,2,0,80.1,5,1,742,1
20000,60,16.449030979001673,D,D2,10+ years,RENT,119753.73,other,36.45,0,2,4,0,36.0,15,1,640,0
30000,60,17.042498508694372,D,D3,< 1 year,MORTGAGE,20563.9,home_improvement,16.38,0,1,25,0,0.9,34,1,634,1
10000,36,15.512702155383305,D,D1,4 years,MORTGAGE,43590.98,other,14.31,1,0,15,0,85.1,27,1,667,0
15000,36,9.391277151042976,B,B1,1 year,RENT,91998.92,credit_card,9.25,0,2,23,0,80.0,32,0,697,0
20000,60,19.17776261420486,E,E1,8 years,RENT,20000.0,home_improvement,3.94,1,0,8,0,73.2,9,4,608,0
35000,60,16.094404930711697,D,D5,3 years,RENT,60292.52,credit_card,8.95,0,5,20,0,90.2,27,0,663,0
15000,60,6.849691762823345,A,A3,10+ years,RENT,32132.95,other,36.84,0,0,12,0,75.4,22,2,751,0
15000,36,10.149086641270712,B,B2,2 years,MORTGAGE,55049.34,other,25.38,2,2,8,0,74.5,16,1,725,0
35000,36,17.227913335465086,D,D4,5 years,MORTGAGE,48965.38,home_improvement,26.48,0,3,4,0,77.9,18,4,626,1
20000,60,10.101461510032271,B,B3,10+ years,RENT,20000.0,debt_consolidation,16.54,0,0,8,0,42.2,13,0,738,0
10000,60,7.123326520478376,A,A2,2 years,OTHER,79442.62,major_purchase,22.12,0,2,2,0,69.0,14,2,734,1
10000,60,7.170166800395011,A,A1,1 year,OTHER,29950.86,medical,29.65,0,0,6,0,91.4,9,2,727,0
20000,36,6.887133282306902,A,A2,8 years,RENT,38979.05,debt_consolidation,,0,0,20,1,57.6,32,3,726,0
15000,60,13.51982431299669,C,C4,< 1 year,RENT,55849.38,home_improvement,14.9,0,3,22,0,11.7,33,4,669,0
5000,36,15.942319809031405,D,D4,4 years,MORTGAGE,67875.01,debt_consolidation,11.32,1,2,11,0,89.5,18,4,645,0
15000,36,7.414496242128373,A,A2,3 years,RENT,70857.75,debt_consolidation,9.52,0,2,9,1,12.4,10,0,724,0
35000,36,16.50628813324638,D,D4,5 years,RENT,87074.51,debt_consolidation,25.67,0,0,22,0,46.5,33,3,657,0
25000,60,9.025516048808223,B,B4,1 year,MORTGAGE,20000.0,debt_consolidation,3.25,0,0,16,0,71.0,16,1,717,0
20000,60,9.409090676516854,B,B5,10+ years,MORTGAGE,72378.38,debt_consolidation,7.2,1,0,8,0,23.3,22,0,727,0
10000,36,10.146530650562742,B,B3,< 1 year,RENT,54534.14,debt_consolidation,26.62,0,1,7,0,62.4,20,1,680,0
15000,60,19.884976639368208,E,E2,10+ years,MORTGAGE,38869.56,major_purchase,36.31,0,0,2,0,50.6,8,1,595,1
35000,36,21.305209447367268,F,F1,10+ years,MORTGAGE,63421.26,small_business,11.92,1,3,21,0,44.3,26,2,572,1
20000,60,12.877294044163008,C,C1,10+ years,RENT,94120.38,credit_card,,0,2,18,0,38.1,19,2,676,0
10000,60,7.010264301299358,A,A1,9 years,RENT,32018.65,medical,30.07,0,2,6,0,71.5,20,4,755,0
25000,36,9.887951559597212,B,B3,10+ years,OTHER,125642.11,major_purchase,1.81,0,0,6,0,52.0,6,0,692,0
5000,36,5.879146595259782,A,A2,10+ years,RENT,107774.36,debt_consolidation,14.94,0,1,16,0,73.7,25,3,741,0
15000,60,19.985734683765216,E,E2,5 years,RENT,67648.62,home_improvement,20.24,1,3,26,0,36.0,33,1,621,1
10000,36,6.84968586425534,A,A4,10+ years,RENT,26007.47,major_purchase,,0,2,20,0,94.6,29,2,753,0
30000,36,24.48875069431177,G,G2,10+ years,RENT,197400.35,debt_consolidation,34.78,0,0,9,0,26.4,16,0,562,1
25000,36,12.615153707512468,C,C5,10+ years,OWN,64257.51,home_improvement,18.78,0,0,29,0,77.3,36,3,689,0
15000,60,12.838809009195991,C,C1,7 years,RENT,59218.7,home_improvement,39.32,0,1,11,0,95.8,25,2,696,1
15000,60,19.84745555316094,E,E2,10+ years,RENT,57998.29,other,17.21,2,0,7,0,92.8,20,4,641,0
30000,36,7.402882049015009,A,A1,6 years,MORTGAGE,75473.56,debt_consolidation,21.35,0,0,8,0,55.2,8,3,778,0
10000,60,20.489485400721446,E,E3,2 years,RENT,94481.82,other,17.84,0,3,28,0,,35,3,613,0
5000,60,6.878487957433562,A,A1,2 years,RENT,53365.41,debt_consolidation,27.86,2,0,4,0,33.9,10,0,740,0
30000,60,19.324878719416564,E,E2,8 years,RENT,25702.3,debt_consolidation,18.15,1,0,29,3,48.0,36,1,607,0
30000,60,12.136914066283614,C,C4,4 years,RENT,100806.54,debt_consolidation,,3,0,2,0,88.2,6,0,671,0
10000,60,6.685974107665443,A,A5,1 year,RENT,33216.87,home_improvement,37.83,0,4,28,0,18.4,42,2,752,0
10000,60,19.463455179901302,E,E3,< 1 year,MORTGAGE,29647.67,credit_card,17.52,2,0,9,0,13.8,9,0,626,0
25000,60,6.841439712753223,A,A5,1 year,RENT,52145.06,debt_consolidation,1.08,0,1,23,0,77.5,35,3,724,0
10000,36,7.42893778210136,A,A4,10+ years,OTHER,41213.41,debt_consolidation,24.57,0,0,26,1,2.6,39,4,780,0
20000,60,18.8336118212264,E,E4,< 1 year,OTHER,68050.86,debt_consolidation,10.9,0,0,10,0,0.9,19,2,592,1
